832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,284.592,2019-01-19,January,Ewallet,271.04,4.76,13.55,9.6
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.38,323.064,2019-01-19,January,Cash,307.68,4.76,15.38,6.5
882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,13.45,282.492,2019-01-19,January,Credit card,269.04,4.76,13.45,8
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.27,362.712,2019-01-19,January,Credit card,345.44,4.76,17.27,8.3
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.13,548.761,2019-01-19,January,Ewallet,522.63,4.76,26.13,4.3
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.87,333.207,2019-01-19,January,Credit card,317.34,4.76,15.87,9.8
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250.278,2019-01-19,January,Cash,238.36,4.76,11.92,9.8
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,January,Ewallet,96.8,4.76,4.84,8.6
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.43,93.04,2019-01-19,January,Cash,88.61,4.76,4.43,7.7
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.25,131.208,2019-01-20,January,Ewallet,124.96,4.76,6.25,9.1
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,2019-01-20,January,Cash,714,4.76,35.7,4.7
645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.31,195.594,2019-01-20,January,Ewallet,186.28,4.76,9.31,4.1
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,January,Credit card,222,4.76,11.1,6.6
817-48-8732,A,Yangon,Member,Female,Home and lifestyle,72.35,10,36.17,759.675,2019-01-20,January,Cash,723.5,4.76,36.17,5.4
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,470.988,2019-01-20,January,Ewallet,448.56,4.76,22.43,7.6
378-24-2715,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.34,112.224,2019-01-20,January,Ewallet,106.88,4.76,5.34,4.1
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.62,118.062,2019-01-20,January,Credit card,112.44,4.76,5.62,7.7
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,536.592,2019-01-20,January,Ewallet,511.04,4.76,25.55,9.9
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.59,348.306,2019-01-20,January,Ewallet,331.72,4.76,16.59,9.6
269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,18.61,390.799,2019-01-21,January,Cash,372.19,4.76,18.61,8.9
239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.39,491.085,2019-01-21,January,Ewallet,467.7,4.76,23.39,8
316-68-6352,A,Yangon,Member,Female,Food and beverages,36.36,2,3.64,76.356,2019-01-21,January,Cash,72.72,4.76,3.64,7.1
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.45,72.429,2019-01-21,January,Cash,68.98,4.76,3.45,4.8
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.91,103.036,2019-01-21,January,Cash,98.13,4.76,4.91,8.9
329-62-1586,A,Yangon,Normal,Male,Food and beverages,54.67,3,8.2,172.21,2019-01-21,January,Credit card,164.01,4.76,8.2,8.6
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.97,461.286,2019-01-21,January,Cash,439.32,4.76,21.97,7.2
870-72-4431,C,Naypyitaw,Normal,Female,Health and beauty,99.19,6,29.76,624.897,2019-01-21,January,Credit card,595.14,4.76,29.76,5.5
756-01-7507,C,Naypyitaw,Normal,Female,Health and beauty,20.38,5,5.09,106.995,2019-01-22,January,Cash,101.9,4.76,5.09,6
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.6,96.642,2019-01-22,January,Ewallet,92.04,4.76,4.6,9.1
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.74,351.603,2019-01-22,January,Cash,334.86,4.76,16.74,9.9
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.85,206.798,2019-01-22,January,Credit card,196.95,4.76,9.85,8.7
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,151.515,2019-01-22,January,Credit card,144.3,4.76,7.22,8
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.08,85.586,2019-01-22,January,Ewallet,81.51,4.76,4.08,9.2
287-21-9091,A,Yangon,Normal,Male,Home and lifestyle,74.67,9,33.6,705.631,2019-01-22,January,Ewallet,672.03,4.76,33.6,9.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.53,32.14,2019-01-23,January,Ewallet,30.61,4.76,1.53,5.2
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450.103,2019-01-23,January,Cash,428.67,4.76,21.43,5
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.82,416.178,2019-01-23,January,Cash,396.36,4.76,19.82,7.3
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.15,87.234,2019-01-23,January,Ewallet,83.08,4.76,4.15,6.4
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.99,503.737,2019-01-23,January,Ewallet,479.75,4.76,23.99,8.8
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,734.706,2019-01-23,January,Cash,699.72,4.76,34.99,6.1
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.9,333.984,2019-01-23,January,Cash,318.08,4.76,15.9,9.2
480-63-2856,C,Naypyitaw,Normal,Male,Food and beverages,19.25,8,7.7,161.7,2019-01-23,January,Ewallet,154,4.76,7.7,6.6
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.39,323.148,2019-01-23,January,Cash,307.76,4.76,15.39,7.7
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.13,527.751,2019-01-23,January,Ewallet,502.62,4.76,25.13,5.4
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,2019-01-23,January,Credit card,898,4.76,44.9,5.4
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.61,264.758,2019-01-23,January,Cash,252.15,4.76,12.61,9.8
604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.94,5,4.49,94.185,2019-01-23,January,Ewallet,89.7,4.76,4.49,6.8
565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,9.48,198.996,2019-01-23,January,Cash,189.52,4.76,9.48,7.1
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.56,620.739,2019-01-23,January,Credit card,591.18,4.76,29.56,4
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,57.697,2019-01-23,January,Credit card,54.95,4.76,2.75,9.3
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,January,Cash,232.6,4.76,11.63,8.4
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.98,293.643,2019-01-24,January,Cash,279.66,4.76,13.98,7.2
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,January,Ewallet,766,4.76,38.3,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408.408,2019-01-24,January,Cash,388.96,4.76,19.45,5
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,January,Ewallet,366.4,4.76,18.32,8.4
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.38,406.875,2019-01-24,January,Ewallet,387.5,4.76,19.38,4.3
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.67,728.112,2019-01-24,January,Credit card,693.44,4.76,34.67,7.2
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,557.718,2019-01-24,January,Ewallet,531.16,4.76,26.56,8.9
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,63.914,2019-01-24,January,Cash,60.87,4.76,3.04,5.5
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.92,145.404,2019-01-24,January,Ewallet,138.48,4.76,6.92,4.9
139-20-0155,B,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,423.15,2019-01-24,January,Credit card,403,4.76,20.15,7
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.22,88.704,2019-01-24,January,Cash,84.48,4.76,4.22,7.6
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270.018,2019-01-24,January,Ewallet,257.16,4.76,12.86,5.1
232-11-3025,A,Yangon,Normal,Male,Sports and travel,78.77,10,39.38,827.085,2019-01-24,January,Cash,787.7,4.76,39.38,6.4
268-03-6164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,4.81,100.915,2019-01-25,January,Ewallet,96.11,4.76,4.81,7.8
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.1,128.016,2019-01-25,January,Credit card,121.92,4.76,6.1,4.9
307-83-9164,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12,252.042,2019-01-25,January,Cash,240.04,4.76,12,4.5
283-79-9594,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.98,356.548,2019-01-25,January,Credit card,339.57,4.76,16.98,5.2
280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,2019-01-25,January,Cash,905,4.76,45.25,8.1
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267.341,2019-01-25,January,Ewallet,254.61,4.76,12.73,7.4
145-94-9061,B,Mandalay,Normal,Female,Food and beverages,88.36,5,22.09,463.89,2019-01-25,January,Cash,441.8,4.76,22.09,9.6
191-10-6171,B,Mandalay,Normal,Female,Fashion accessories,39.62,7,13.87,291.207,2019-01-25,January,Cash,277.34,4.76,13.87,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.59,663.295,2019-01-25,January,Cash,631.71,4.76,31.59,6.7
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,January,Cash,160.2,4.76,8.01,9.7
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.23,214.746,2019-01-25,January,Credit card,204.52,4.76,10.23,4
778-71-5554,C,Naypyitaw,Member,Male,Fashion accessories,15.43,1,0.77,16.201,2019-01-25,January,Credit card,15.43,4.76,0.77,6.1
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2.19,45.927,2019-01-25,January,Ewallet,43.74,4.76,2.19,6.9
824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.72,288.204,2019-01-25,January,Ewallet,274.48,4.76,13.72,5.7
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.99,167.895,2019-01-25,January,Ewallet,159.9,4.76,7.99,7.5
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.7,77.805,2019-01-25,January,Cash,74.1,4.76,3.7,9.2
888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8,247.874,2019-01-25,January,Ewallet,236.07,4.76,11.8,5.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.07,22.386,2019-01-26,January,Cash,21.32,4.76,1.07,5.9
847-38-7188,B,Mandalay,Normal,Female,Food and beverages,96.68,3,14.5,304.542,2019-01-26,January,Ewallet,290.04,4.76,14.5,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.25,68.24,2019-01-26,January,Credit card,64.99,4.76,3.25,4.5
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.09,379.922,2019-01-26,January,Cash,361.83,4.76,18.09,5.5
836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.22,655.547,2019-01-26,January,Ewallet,624.33,4.76,31.22,4
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.33,69.993,2019-01-26,January,Credit card,66.66,4.76,3.33,6.4
641-43-2399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,2019-01-26,January,Ewallet,102.2,4.76,5.11,5.7
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.89,270.585,2019-01-26,January,Cash,257.7,4.76,12.89,4.2
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640.038,2019-01-26,January,Cash,609.56,4.76,30.48,5.5
225-32-0908,C,Naypyitaw,Normal,Female,Sports and travel,44.86,10,22.43,471.03,2019-01-26,January,Ewallet,448.6,4.76,22.43,8.2
173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.98,398.475,2019-01-26,January,Cash,379.5,4.76,18.98,9.7
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,106.502,2019-01-26,January,Ewallet,101.43,4.76,5.07,7.3
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.89,165.648,2019-01-26,January,Cash,157.76,4.76,7.89,9.1
289-65-5721,B,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.14,170.877,2019-01-26,January,Cash,162.74,4.76,8.14,6.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6,12.694,2019-01-26,January,Credit card,12.09,4.76,0.6,8.2
316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.01,420.263,2019-01-26,January,Credit card,400.25,4.76,20.01,9.4
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.21,193.462,2019-01-26,January,Cash,184.25,4.76,9.21,9.2
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.28,488.985,2019-01-27,January,Cash,465.7,4.76,23.28,7.6
123-19-1176,A,Yangon,Member,Male,Health and beauty,58.22,8,23.29,489.048,2019-01-27,January,Ewallet,465.76,4.76,23.29,8.4
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.51,514.773,2019-01-27,January,Credit card,490.26,4.76,24.51,8
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.33,510.961,2019-01-27,January,Ewallet,486.63,4.76,24.33,9.5
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.2,25.263,2019-01-27,January,Cash,24.06,4.76,1.2,5.1
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.5,514.605,2019-01-27,January,Credit card,490.1,4.76,24.5,4.2
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,January,Ewallet,138.8,4.76,6.94,9
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,2019-01-27,January,Cash,143.6,4.76,7.18,5.4
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,76.923,2019-01-27,January,Ewallet,73.26,4.76,3.66,9.7
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,19,398.958,2019-01-27,January,Ewallet,379.96,4.76,19,9.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.48,178.164,2019-01-27,January,Ewallet,169.68,4.76,8.48,9.4
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.872,2019-01-27,January,Credit card,384.64,4.76,19.23,8.4
870-54-3162,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.06,169.313,2019-01-27,January,Cash,161.25,4.76,8.06,9
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.07,568.512,2019-01-27,January,Cash,541.44,4.76,27.07,6.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.04,84.745,2019-01-28,January,Cash,80.71,4.76,4.04,8.1
593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.96,293.202,2019-01-28,January,Credit card,279.24,4.76,13.96,5.9
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.67,203.112,2019-01-28,January,Ewallet,193.44,4.76,9.67,9.8
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.944,2019-01-28,January,Credit card,793.28,4.76,39.66,4.2
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.96,20.108,2019-01-28,January,Credit card,19.15,4.76,0.96,9.5
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.39,680.148,2019-01-28,January,Cash,647.76,4.76,32.39,9.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633.108,2019-01-28,January,Credit card,602.96,4.76,30.15,8.4
342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,2019-01-28,January,Ewallet,260.4,4.76,13.02,9.9
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.95,125.055,2019-01-28,January,Ewallet,119.1,4.76,5.95,5.4
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.015,2019-01-28,January,Cash,214.3,4.76,10.72,6.2
149-71-6266,B,Mandalay,Member,Male,Sports and travel,78.07,9,35.13,737.761,2019-01-28,January,Cash,702.63,4.76,35.13,4.5
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,2019-01-28,January,Credit card,648.99,4.76,32.45,7.7
211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.35,91.402,2019-01-28,January,Credit card,87.05,4.76,4.35,4.9
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.63,118.251,2019-01-28,January,Credit card,112.62,4.76,5.63,5.5
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42.368,2019-01-29,January,Ewallet,40.35,4.76,2.02,6.2
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,January,Ewallet,587.6,4.76,29.38,9
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.52,137.004,2019-01-29,January,Cash,130.48,4.76,6.52,9
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.34,280.035,2019-01-29,January,Cash,266.7,4.76,13.34,8.6
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.62,265.104,2019-01-29,January,Cash,252.48,4.76,12.62,8.9
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.46,786.618,2019-01-29,January,Credit card,749.16,4.76,37.46,7.4
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.74,120.645,2019-01-29,January,Credit card,114.9,4.76,5.74,6.8
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,January,Ewallet,38.6,4.76,1.93,6.7
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.4,92.442,2019-01-29,January,Credit card,88.04,4.76,4.4,6.6
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.22,529.515,2019-01-29,January,Credit card,504.3,4.76,25.22,7.7
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.84,458.693,2019-01-29,January,Cash,436.85,4.76,21.84,6.6
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.98,146.633,2019-01-29,January,Cash,139.65,4.76,6.98,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.407,2019-01-30,January,Credit card,281.34,4.76,14.07,5.9
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23.499,2019-01-30,January,Credit card,22.38,4.76,1.12,8.6
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55.283,2019-01-30,January,Credit card,52.65,4.76,2.63,5.8
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.26,509.408,2019-01-30,January,Ewallet,485.15,4.76,24.26,9.3
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,2019-01-30,January,Ewallet,152.8,4.76,7.64,6.5
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.15,24.108,2019-01-30,January,Cash,22.96,4.76,1.15,4.3
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.97,356.328,2019-01-30,January,Ewallet,339.36,4.76,16.97,5.7
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,2019-01-30,January,Credit card,94.6,4.76,4.73,4
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,January,Ewallet,985.2,4.76,49.26,4.5
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.91,145.068,2019-01-31,January,Credit card,138.16,4.76,6.91,6.9
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.69,224.438,2019-01-31,January,Cash,213.75,4.76,10.69,9.5
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.6,285.705,2019-01-31,January,Ewallet,272.1,4.76,13.6,6.1
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.15,87.234,2019-01-31,January,Cash,83.08,4.76,4.15,4.7
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,January,Ewallet,621.8,4.76,31.09,6
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.93,6,23.98,503.559,2019-01-31,January,Cash,479.58,4.76,23.98,5.5
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431.256,2019-01-31,January,Ewallet,410.72,4.76,20.54,7.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.06,757.365,2019-01-31,January,Credit card,721.3,4.76,36.06,4.2
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.79,79.611,2019-01-31,January,Cash,75.82,4.76,3.79,5.8
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.372,2019-01-31,January,Ewallet,790.83,4.76,39.54,5.6
366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.32,69.668,2019-01-31,January,Credit card,66.35,4.76,3.32,9.7
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.41,155.652,2019-01-31,January,Ewallet,148.24,4.76,7.41,9.7
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,January,Ewallet,789.6,4.76,39.48,8.5
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,2019-01-31,January,Ewallet,172,4.76,8.6,7.6
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.56,74.707,2019-02-01,February,Credit card,71.15,4.76,3.56,4.4
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.24,551.124,2019-02-01,February,Ewallet,524.88,4.76,26.24,5.1
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.54,326.256,2019-02-01,February,Cash,310.72,4.76,15.54,8.4
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.38,218.012,2019-02-01,February,Cash,207.63,4.76,10.38,4.9
105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.33,510.972,2019-02-01,February,Credit card,486.64,4.76,24.33,8.5
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.36,763.466,2019-02-01,February,Credit card,727.11,4.76,36.36,9.5
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.19,193.011,2019-02-02,February,Cash,183.82,4.76,9.19,9.9
554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,56.11,2,5.61,117.831,2019-02-02,February,Cash,112.22,4.76,5.61,6.3
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.39,554.148,2019-02-02,February,Cash,527.76,4.76,26.39,8.4
376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.55,788.508,2019-02-02,February,Credit card,750.96,4.76,37.55,8.3
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.08,400.764,2019-02-02,February,Ewallet,381.68,4.76,19.08,6.4
382-03-4532,A,Yangon,Member,Female,Health and beauty,18.33,1,0.92,19.247,2019-02-02,February,Cash,18.33,4.76,0.92,4.3
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.61,432.768,2019-02-02,February,Cash,412.16,4.76,20.61,9.6
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.866,2019-02-02,February,Cash,178.92,4.76,8.95,7.1
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40.341,2019-02-02,February,Cash,38.42,4.76,1.92,8.6
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.57,452.865,2019-02-02,February,Credit card,431.3,4.76,21.57,5.5
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.95,439.897,2019-02-02,February,Ewallet,418.95,4.76,20.95,6.4
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175.035,2019-02-02,February,Credit card,166.7,4.76,8.34,9.5
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,223.587,2019-02-02,February,Cash,212.94,4.76,10.65,4.1
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2019-02-02,February,Ewallet,109.6,4.76,5.48,6
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,February,Cash,202.6,4.76,10.13,4.5
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,February,Credit card,136.4,4.76,6.82,8.6
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.25,404.355,2019-02-03,February,Cash,385.1,4.76,19.25,5.5
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.67,517.965,2019-02-03,February,Credit card,493.3,4.76,24.67,9.4
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56.469,2019-02-03,February,Ewallet,53.78,4.76,2.69,4.7
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,February,Cash,727.8,4.76,36.39,7.3
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.21,697.368,2019-02-03,February,Cash,664.16,4.76,33.21,4.2
347-34-2234,B,Mandalay,Member,Female,Sports and travel,55.07,9,24.78,520.411,2019-02-03,February,Ewallet,495.63,4.76,24.78,10
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.72,708.225,2019-02-03,February,Ewallet,674.5,4.76,33.72,4.2
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,February,Credit card,235.8,4.76,11.79,6
